run_id,experiment_id,experiment_name,run_name,status,start_time_utc,end_time_utc,parent_run_id,category,artifact_uri,correlation_status,normalization_status,source_artifacts,normalized_keys,uncertainty_notes
ad0b01eca8774f50bc2388063b53133d,1,dentex-object-detection-modeling,B4_plateau,FINISHED,2026-09-09T21:14:47.728000+00:00,2026-09-09T21:55:26.258000+00:00,,scheduler_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/ad0b01eca8774f50bc2388063b53133d/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/B4_plateau/metrics.json;artifacts/refinement/fcos/B4_plateau/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
c89f17fbbee54e49972b1cb53360128d,1,dentex-object-detection-modeling,R1_wd0,FINISHED,2026-09-09T21:55:29.309000+00:00,2026-09-09T22:36:12.479000+00:00,,regularization_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/c89f17fbbee54e49972b1cb53360128d/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/R1_wd0/metrics.json;artifacts/refinement/fcos/R1_wd0/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
17dd43be0da74823b2cdee8b25133492,1,dentex-object-detection-modeling,R2_wd1e5,FINISHED,2026-09-09T22:36:14.539000+00:00,2026-09-09T23:17:17.435000+00:00,,regularization_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/17dd43be0da74823b2cdee8b25133492/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/R2_wd1e5/metrics.json;artifacts/refinement/fcos/R2_wd1e5/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
bf25e3d326de4e3d9c80252780720b7d,1,dentex-object-detection-modeling,R3_wd1e4,FINISHED,2026-09-09T23:17:19.479000+00:00,2026-09-09T23:58:34.621000+00:00,,regularization_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/bf25e3d326de4e3d9c80252780720b7d/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/R3_wd1e4/metrics.json;artifacts/refinement/fcos/R3_wd1e4/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
6c29b2c8a94b42f7b29521ffdb41f1c1,1,dentex-object-detection-modeling,R4_wd5e4,FINISHED,2026-09-09T23:58:36.526000+00:00,2026-09-10T00:39:50.601000+00:00,,regularization_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/6c29b2c8a94b42f7b29521ffdb41f1c1/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/R4_wd5e4/metrics.json;artifacts/refinement/fcos/R4_wd5e4/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
9abe425333054aef82b29d086a0d75aa,1,dentex-object-detection-modeling,R5_wd1e3,FINISHED,2026-09-10T00:39:52.670000+00:00,2026-09-10T01:21:07.299000+00:00,,regularization_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/9abe425333054aef82b29d086a0d75aa/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/R5_wd1e3/metrics.json;artifacts/refinement/fcos/R5_wd1e3/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
09f33e36ba5f48a7bf75d76312888679,1,dentex-object-detection-modeling,G1_no_clip,FINISHED,2026-09-10T01:21:09.359000+00:00,2026-09-10T02:02:12.094000+00:00,,gradient_clipping_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/09f33e36ba5f48a7bf75d76312888679/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/G1_no_clip/metrics.json;artifacts/refinement/fcos/G1_no_clip/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
1b5f40896b0b4056b745800c4be0217d,1,dentex-object-detection-modeling,G2_clip5,FINISHED,2026-09-10T02:02:14.203000+00:00,2026-09-10T02:43:36.014000+00:00,,gradient_clipping_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/1b5f40896b0b4056b745800c4be0217d/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/G2_clip5/metrics.json;artifacts/refinement/fcos/G2_clip5/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
d288b254cb2d4725a25f2c98e2156a75,1,dentex-object-detection-modeling,G3_clip10,FINISHED,2026-09-10T02:43:38.158000+00:00,2026-09-10T03:25:12.274000+00:00,,gradient_clipping_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/d288b254cb2d4725a25f2c98e2156a75/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/G3_clip10/metrics.json;artifacts/refinement/fcos/G3_clip10/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
18d31de9ad66422bb2b74180be345afb,1,dentex-object-detection-modeling,C1_light_aug,FINISHED,2026-09-10T03:25:17.537000+00:00,2026-09-10T04:47:21.386000+00:00,,augmentation_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/18d31de9ad66422bb2b74180be345afb/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/C1_light_aug/metrics.json;artifacts/refinement/fcos/C1_light_aug/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
0345c727804b4547bc7661d4c1657276,1,dentex-object-detection-modeling,C2_medium_aug,FINISHED,2026-09-10T04:47:24.455000+00:00,2026-09-10T06:07:44.268000+00:00,,augmentation_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/0345c727804b4547bc7661d4c1657276/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/C2_medium_aug/metrics.json;artifacts/refinement/fcos/C2_medium_aug/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
59fd38b0baa3404a814b5467ead9c247,1,dentex-object-detection-modeling,C3_strong_aug,FINISHED,2026-09-10T06:07:46.639000+00:00,2026-09-10T07:39:39.419000+00:00,,augmentation_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/59fd38b0baa3404a814b5467ead9c247/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/C3_strong_aug/metrics.json;artifacts/refinement/fcos/C3_strong_aug/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
48bc83b1959545e4a00bd1f72ab6aec4,1,dentex-object-detection-modeling,V1_512,FINISHED,2026-09-10T07:39:43.642000+00:00,2026-09-10T08:56:15.416000+00:00,,resolution_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/48bc83b1959545e4a00bd1f72ab6aec4/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/V1_512/metrics.json;artifacts/refinement/fcos/V1_512/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
452737eb4c4a49f3849d151cdff47613,1,dentex-object-detection-modeling,V2_640,FINISHED,2026-09-10T08:56:24.500000+00:00,2026-09-10T10:52:41.935000+00:00,,resolution_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/452737eb4c4a49f3849d151cdff47613/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/V2_640/metrics.json;artifacts/refinement/fcos/V2_640/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
594e69e2999840148f86ab87c8e5741d,1,dentex-object-detection-modeling,V3_768,FINISHED,2026-09-10T10:52:44.372000+00:00,2026-09-10T12:38:20.658000+00:00,,resolution_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/594e69e2999840148f86ab87c8e5741d/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/V3_768/metrics.json;artifacts/refinement/fcos/V3_768/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
d8b84598fee04ffa902dbe3a1d42c016,1,dentex-object-detection-modeling,V4_896,FINISHED,2026-09-10T12:38:24.165000+00:00,2026-09-10T14:35:41.350000+00:00,,resolution_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/d8b84598fee04ffa902dbe3a1d42c016/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/V4_896/metrics.json;artifacts/refinement/fcos/V4_896/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
1711cac1e7a24aefa59787f400b3dda6,1,dentex-object-detection-modeling,V5_1024,FAILED,2026-09-10T14:35:43.901000+00:00,2026-09-10T14:42:46.589000+00:00,,resolution_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/1711cac1e7a24aefa59787f400b3dda6/artifacts,SKIP,SKIP,,,Failed run preserved; no complete verified summary applied
558bc03b3d3748a497746a7cad605bfd,1,dentex-object-detection-modeling,D1_resnet34_proxy,FINISHED,2026-09-10T15:09:05.719000+00:00,2026-09-10T16:23:02.100000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/558bc03b3d3748a497746a7cad605bfd/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D1_resnet34_proxy/metrics.json;artifacts/refinement/fcos/D1_resnet34_proxy/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
b64d675a31fa4119969ffdc8e390afc0,1,dentex-object-detection-modeling,D2_resnet50_proxy,FINISHED,2026-09-10T16:23:10.952000+00:00,2026-09-10T17:14:53.661000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/b64d675a31fa4119969ffdc8e390afc0/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D2_resnet50_proxy/metrics.json;artifacts/refinement/fcos/D2_resnet50_proxy/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
74b8859910454badbea264dd7769b52f,1,dentex-object-detection-modeling,D3_resnet101_proxy,FINISHED,2026-09-10T17:15:03.709000+00:00,2026-09-10T18:30:41.609000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/74b8859910454badbea264dd7769b52f/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D3_resnet101_proxy/metrics.json;artifacts/refinement/fcos/D3_resnet101_proxy/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
55afb336b2e1414da584d89aed371d25,1,dentex-object-detection-modeling,D4_top1_confirm,FINISHED,2026-09-10T18:30:45.682000+00:00,2026-09-10T18:41:37.689000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/55afb336b2e1414da584d89aed371d25/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D4_top1_confirm/metrics.json;artifacts/refinement/fcos/D4_top1_confirm/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
1e82c58dcaf94c9982bd1e7ca92e78ef,1,dentex-object-detection-modeling,D5_top2_confirm,FINISHED,2026-09-10T18:41:41.837000+00:00,2026-09-10T19:13:49.755000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/1e82c58dcaf94c9982bd1e7ca92e78ef/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D5_top2_confirm/metrics.json;artifacts/refinement/fcos/D5_top2_confirm/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
ba74e2dd1f0949918294548bb887badf,1,dentex-object-detection-modeling,D4_resnet50_confirm_fixed,FINISHED,2026-09-10T19:29:11.140000+00:00,2026-09-10T21:08:04.927000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/ba74e2dd1f0949918294548bb887badf/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D4_resnet50_confirm_fixed/metrics.json;artifacts/refinement/fcos/D4_resnet50_confirm_fixed/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
44968934fdf24283ad0c14d3d05dc290,1,dentex-object-detection-modeling,D5_resnet101_confirm_optional,FINISHED,2026-09-10T21:08:07.738000+00:00,2026-09-10T23:02:53.842000+00:00,,backbone_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/44968934fdf24283ad0c14d3d05dc290/artifacts,VERIFIED,NORMALIZED,artifacts/refinement/fcos/D5_resnet101_confirm_optional/metrics.json;artifacts/refinement/fcos/D5_resnet101_confirm_optional/history.csv,best/val_map50_95;best/val_map50;best/val_mar100;best/epoch;last/val_map50_95;last/val_map50;last/val_mar100;last/epoch;normalization/version;normalization/status;normalization/source,Exact embedded run_id and row-level history agreement
34654a65efed4906ae1722aa8f50f556,1,dentex-object-detection-modeling,E1_full_finetune,FAILED,2026-09-10T23:02:56.903000+00:00,2026-09-10T23:07:36.037000+00:00,,fine_tuning_freezing_refinement,file:C:/Users/Eclipse/PycharmProjects/Dental-Xray-Pathology-Detection/mlruns/1/34654a65efed4906ae1722aa8f50f556/artifacts,SKIP,SKIP,,,Failed run preserved; no complete verified summary applied
